KUK_ID,class,FileName,FolderPath,subcorpus,DocumentTitle,Readability,ClarityPursuit,SyllogismBased,SourceDB,target_fpath
CzCDC_SupA038070,bad,0149_7Ads_1700018_20170703094529_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,7 Ads 149/2017-18,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0149_7Ads_1700018_20170703094529_prevedeno.txt
CzCDC_SupC062545,bad,rozhodnuti-6_Tdo_65_2018,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,6 Tdo 65/2018,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-6_Tdo_65_2018.txt
CzCDC_SupC062724,bad,rozhodnuti-6_Tdo_415_2003,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,6 Tdo 415/2003,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-6_Tdo_415_2003.txt
CzCDC_SupA038806,bad,0031_6Azs_0500052A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,6 Azs 31/2005-52,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0031_6Azs_0500052A_prevedeno.txt
CzCDC_SupA038880,bad,0274_6Azs_0500062A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,6 Azs 274/2005-62,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0274_6Azs_0500062A_prevedeno.txt
CzCDC_SupA039081,bad,0002_6Azs_0500045A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,6 Azs 2/2005-45,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0002_6Azs_0500045A_prevedeno.txt
CzCDC_SupA039304,bad,0110_6Azs_0400075A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,6 Azs 110/2004-75,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0110_6Azs_0400075A_prevedeno.txt
CzCDC_SupA039373,bad,0081_6As__1300017_20180212164533_20180411140014_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,6 As 81/2013-17,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0081_6As__1300017_20180212164533_20180411140014_prevedeno.txt
CzCDC_SupA039971,bad,0006_6Ans_1000160A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,6 Ans 6/2010-160,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0006_6Ans_1000160A_prevedeno.txt
CzCDC_SupA040443,bad,0049_6Ads_140_20140422103640_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,6 Ads 49/2014-18,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0049_6Ads_140_20140422103640_prevedeno.txt
CzCDC_SupA041011,bad,0006_6A___0200065A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,6 A 6/2002-65,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0006_6A___0200065A_prevedeno.txt
CzCDC_SupA041064,bad,0025_6A___0000_b4d84217_1ba3_413b_9dc8_ce41ee04f527_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,6 A 25/2000,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0025_6A___0000_b4d84217_1ba3_413b_9dc8_ce41ee04f527_prevedeno.txt
CzCDC_SupC063852,bad,rozhodnuti-5_Tdo_579_2007,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,5 Tdo 579/2007,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-5_Tdo_579_2007.txt
CzCDC_SupC063981,bad,rozhodnuti-5_Tdo_431_2002,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,5 Tdo 431/2002,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-5_Tdo_431_2002.txt
CzCDC_SupC064163,bad,rozhodnuti-5_Tdo_250_2006,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,5 Tdo 250/2006,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-5_Tdo_250_2006.txt
CzCDC_SupA041161,bad,0091_5Azs_0500047A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Azs 91/2005-47,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0091_5Azs_0500047A_prevedeno.txt
CzCDC_SupA042707,bad,0049_5Afs_0400038A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Afs 49/2004-38,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0049_5Afs_0400038A_prevedeno.txt
CzCDC_SupA042966,bad,0155_5Afs_0600090A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Afs 155/2006-90,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0155_5Afs_0600090A_prevedeno.txt
CzCDC_SupA042978,bad,0151_5Afs_0700123A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 Afs 151/2007-123,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0151_5Afs_0700123A_prevedeno.txt
CzCDC_SupA043318,bad,0014_5A___0200035A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,5 A 14/2002-35,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0014_5A___0200035A_prevedeno.txt
CzCDC_SupC065632,bad,rozhodnuti-4_Tz_166_2005,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,4 Tz 166/2005,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-4_Tz_166_2005.txt
CzCDC_SupC066015,bad,rozhodnuti-4_To_400_2010,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,4 To 400/2010,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-4_To_400_2010.txt
CzCDC_SupC066537,bad,rozhodnuti-4_Nd_4_2011,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,4 Nd 4/2011,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-4_Nd_4_2011.txt
CzCDC_SupC067344,bad,rozhodnuti-4_Nd_157_2009,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,4 Nd 157/2009,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-4_Nd_157_2009.txt
CzCDC_SupC067511,bad,rozhodnuti-4_Nd_108_2009,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,4 Nd 108/2009,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-4_Nd_108_2009.txt
CzCDC_SupA044085,bad,0170_4Azs_0500041A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,4 Azs 170/2005-41,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0170_4Azs_0500041A_prevedeno.txt
CzCDC_SupA044816,bad,0095_4Afs_1600036_20160719134811_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,4 Afs 95/2016-36,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0095_4Afs_1600036_20160719134811_prevedeno.txt
CzCDC_SupA045025,bad,0074_4Ads_0600040A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,4 Ads 74/2006-40,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0074_4Ads_0600040A_prevedeno.txt
CzCDC_SupA045076,bad,0066_4Ads_0400024A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,4 Ads 66/2004-24,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0066_4Ads_0400024A_prevedeno.txt
CzCDC_SupA045644,bad,0010_4Ads_0700054A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,4 Ads 10/2007-54,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0010_4Ads_0700054A_prevedeno.txt
CzCDC_SupC067762,bad,rozhodnuti-33_Odo_826_2003,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,33 Odo 826/2003,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-33_Odo_826_2003.txt
CzCDC_SupC068829,bad,rozhodnuti-33_Odo_137_2004,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,33 Odo 137/2004,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-33_Odo_137_2004.txt
CzCDC_SupC069347,bad,rozhodnuti-33_Cdo_761_2014,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,33 Cdo 761/2014,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-33_Cdo_761_2014.txt
CzCDC_SupC069817,bad,rozhodnuti-33_Cdo_3846_2009,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,33 Cdo 3846/2009,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-33_Cdo_3846_2009.txt
CzCDC_SupC071333,bad,rozhodnuti-32_Odo_563_2002,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Odo 563/2002,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Odo_563_2002.txt
CzCDC_SupC071381,bad,rozhodnuti-32_Odo_529_2004,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Odo 529/2004,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Odo_529_2004.txt
CzCDC_SupC071714,bad,rozhodnuti-32_Odo_210_2004,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Odo 210/2004,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Odo_210_2004.txt
CzCDC_SupC071773,bad,rozhodnuti-32_Odo_174_2006,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Odo 174/2006,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Odo_174_2006.txt
CzCDC_SupC072716,bad,rozhodnuti-32_Cdo_4890_2007,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Cdo 4890/2007,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_4890_2007.txt
CzCDC_SupC072754,bad,rozhodnuti-32_Cdo_4722_2014,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Cdo 4722/2014,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_4722_2014.txt
CzCDC_SupC073317,bad,rozhodnuti-32_Cdo_2528_2008,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Cdo 2528/2008,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_2528_2008.txt
CzCDC_SupC073440,bad,rozhodnuti-32_Cdo_2081_2008,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,32 Cdo 2081/2008,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-32_Cdo_2081_2008.txt
CzCDC_SupC073768,bad,rozhodnuti-31_Cdo_4356_2008,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,31 Cdo 4356/2008,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-31_Cdo_4356_2008.txt
CzCDC_SupC074608,bad,rozhodnuti-30_Cdo_5503_2017,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 5503/2017,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_5503_2017.txt
CzCDC_SupC074694,bad,rozhodnuti-30_Cdo_5267_2016,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 5267/2016,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_5267_2016.txt
CzCDC_SupC075140,bad,rozhodnuti-30_Cdo_422_2003,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 422/2003,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_422_2003.txt
CzCDC_SupC075436,bad,rozhodnuti-30_Cdo_3598_2011,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 3598/2011,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_3598_2011.txt
CzCDC_SupC076555,bad,rozhodnuti-30_Cdo_2141_2009,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 2141/2009,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_2141_2009.txt
CzCDC_SupC076735,bad,rozhodnuti-30_Cdo_1997_2002,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,30 Cdo 1997/2002,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-30_Cdo_1997_2002.txt
CzCDC_SupC078019,bad,rozhodnuti-3_Tvo_3_2001,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,3 Tvo 3/2001,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-3_Tvo_3_2001.txt
CzCDC_SupC078592,bad,rozhodnuti-3_Tdo_633_2013,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,3 Tdo 633/2013,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-3_Tdo_633_2013.txt
CzCDC_SupC079327,bad,rozhodnuti-3_Tdo_1598_2005,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,3 Tdo 1598/2005,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-3_Tdo_1598_2005.txt
CzCDC_SupA046479,bad,0169_3Azs_0600072A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,3 Azs 169/2006-72,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0169_3Azs_0600072A_prevedeno.txt
CzCDC_SupA046678,bad,0098_3As__120_20130321122505_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,3 As 98/2012-24,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0098_3As__120_20130321122505_prevedeno.txt
CzCDC_SupA046890,bad,0040_3As__1600049_20170124092939_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,3 As 40/2016-49,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0040_3As__1600049_20170124092939_prevedeno.txt
CzCDC_SupA047403,bad,0001_3Ans_0700141A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,3 Ans 1/2007-141,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0001_3Ans_0700141A_prevedeno.txt
CzCDC_SupA048186,bad,0144_3Ads_0700055A_prevedeno,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,3 Ads 144/2007-55,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupAdmCo/0144_3Ads_0700055A_prevedeno.txt
CzCDC_SupC080847,bad,rozhodnuti-29_Odo_528_2001,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,29 Odo 528/2001,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-29_Odo_528_2001.txt
CzCDC_SupC080987,bad,rozhodnuti-29_Odo_444_2001,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,29 Odo 444/2001,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-29_Odo_444_2001.txt
CzCDC_SupC081000,bad,rozhodnuti-29_Odo_435_2001,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,29 Odo 435/2001,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-29_Odo_435_2001.txt
CzCDC_SupC081147,bad,rozhodnuti-29_Odo_356_2006,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,29 Odo 356/2006,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-29_Odo_356_2006.txt
CzCDC_SupC082181,bad,rozhodnuti-29_Od_44_2006,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,29 Od 44/2006,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-29_Od_44_2006.txt
CzCDC_SupC082556,bad,rozhodnuti-29_NSCR_59_2011,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,29 NSCR 59/2011,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-29_NSCR_59_2011.txt
CzCDC_SupC082817,bad,rozhodnuti-29_NSCR_169_2016,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,29 NSCR 169/2016,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-29_NSCR_169_2016.txt
CzCDC_SupC083161,bad,rozhodnuti-29_Cdo_766_99,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,29 Cdo 766/99,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-29_Cdo_766_99.txt
CzCDC_SupC083325,bad,rozhodnuti-29_Cdo_5168_2009,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,29 Cdo 5168/2009,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-29_Cdo_5168_2009.txt
CzCDC_SupC083768,bad,rozhodnuti-29_Cdo_3419_2008,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,29 Cdo 3419/2008,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-29_Cdo_3419_2008.txt
CzCDC_SupC084000,bad,rozhodnuti-29_Cdo_2830_2000,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,29 Cdo 2830/2000,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-29_Cdo_2830_2000.txt
CzCDC_SupC084116,bad,rozhodnuti-29_Cdo_2585_2010,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,29 Cdo 2585/2010,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-29_Cdo_2585_2010.txt
CzCDC_SupC084305,bad,rozhodnuti-29_Cdo_2119_2000,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,29 Cdo 2119/2000,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-29_Cdo_2119_2000.txt
CzCDC_SupC084906,bad,rozhodnuti-28_Nd_278_2007,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,28 Nd 278/2007,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-28_Nd_278_2007.txt
CzCDC_SupC085120,bad,rozhodnuti-28_Ncu_76_2017,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,28 Ncu 76/2017,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-28_Ncu_76_2017.txt
CzCDC_SupC085452,bad,rozhodnuti-28_Cdo_931_2002,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,28 Cdo 931/2002,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-28_Cdo_931_2002.txt
CzCDC_SupC085847,bad,rozhodnuti-28_Cdo_527_2013,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,28 Cdo 527/2013,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-28_Cdo_527_2013.txt
CzCDC_SupC085893,bad,rozhodnuti-28_Cdo_5078_2009,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,28 Cdo 5078/2009,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-28_Cdo_5078_2009.txt
CzCDC_SupC087068,bad,rozhodnuti-28_Cdo_2281_2005,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,28 Cdo 2281/2005,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-28_Cdo_2281_2005.txt
CzCDC_SupC087075,bad,rozhodnuti-28_Cdo_2272_2002,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,28 Cdo 2272/2002,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-28_Cdo_2272_2002.txt
CzCDC_SupC087257,bad,rozhodnuti-28_Cdo_2086_2006,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,28 Cdo 2086/2006,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-28_Cdo_2086_2006.txt
CzCDC_SupC088158,bad,rozhodnuti-28_Cdo_1259_2005,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,28 Cdo 1259/2005,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-28_Cdo_1259_2005.txt
CzCDC_SupC088540,bad,rozhodnuti-26_Nd_88_2014,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,26 Nd 88/2014,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-26_Nd_88_2014.txt
CzCDC_SupC088637,bad,rozhodnuti-26_Nd_262_2007,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,26 Nd 262/2007,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-26_Nd_262_2007.txt
CzCDC_SupC088750,bad,rozhodnuti-26_Co_632_2005,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,26 Co 632/2005,,False,,http://hdl.handle.net/11372/LRT-3052,corpora_selected_txt/SupCo/rozhodnuti-26_Co_632_2005.txt
