KUK_ID,FileName,FileFormat,FolderPath,subcorpus,SourceDB,SourceID,DocumentTitle,ClarityPursuit,Readability,SyllogismBased,DocumentVersion,ParentDocumentID,LegalActType,Objectivity,Bindingness,AuthorType,RecipientType,RecipientIndividuation,Anonymized,Recipient Type,class
CzCDC_SupC081000,rozhodnuti-29_Odo_435_2001,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-29_Odo_435_2001.txt,29 Odo 435/2001,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC082181,rozhodnuti-29_Od_44_2006,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-29_Od_44_2006.txt,29 Od 44/2006,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC082556,rozhodnuti-29_NSCR_59_2011,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-29_NSCR_59_2011.txt,29 NSCR 59/2011,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC084000,rozhodnuti-29_Cdo_2830_2000,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-29_Cdo_2830_2000.txt,29 Cdo 2830/2000,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC084906,rozhodnuti-28_Nd_278_2007,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-28_Nd_278_2007.txt,28 Nd 278/2007,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC085120,rozhodnuti-28_Ncu_76_2017,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-28_Ncu_76_2017.txt,28 Ncu 76/2017,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC085452,rozhodnuti-28_Cdo_931_2002,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-28_Cdo_931_2002.txt,28 Cdo 931/2002,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC085893,rozhodnuti-28_Cdo_5078_2009,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-28_Cdo_5078_2009.txt,28 Cdo 5078/2009,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC087257,rozhodnuti-28_Cdo_2086_2006,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-28_Cdo_2086_2006.txt,28 Cdo 2086/2006,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC088540,rozhodnuti-26_Nd_88_2014,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-26_Nd_88_2014.txt,26 Nd 88/2014,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC092466,rozhodnuti-25_Cdo_3115_2006,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-25_Cdo_3115_2006.txt,25 Cdo 3115/2006,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC094251,rozhodnuti-23_Cdo_5124_2009,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-23_Cdo_5124_2009.txt,23 Cdo 5124/2009,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC097377,rozhodnuti-21_Nd_253_2017,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-21_Nd_253_2017.txt,21 Nd 253/2017,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC097825,rozhodnuti-21_Cdo_797_2005,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-21_Cdo_797_2005.txt,21 Cdo 797/2005,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC098258,rozhodnuti-21_Cdo_5172_2008,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-21_Cdo_5172_2008.txt,21 Cdo 5172/2008,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC100391,rozhodnuti-21_Cdo_2133_2000,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-21_Cdo_2133_2000.txt,21 Cdo 2133/2000,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC100985,rozhodnuti-21_Cdo_1679_2006,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-21_Cdo_1679_2006.txt,21 Cdo 1679/2006,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC101563,rozhodnuti-21_Cdo_1233_2008,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-21_Cdo_1233_2008.txt,21 Cdo 1233/2008,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC102093,rozhodnuti-20_Cdo_97_2010,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-20_Cdo_97_2010.txt,20 Cdo 97/2010,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC102545,rozhodnuti-20_Cdo_689_2016,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-20_Cdo_689_2016.txt,20 Cdo 689/2016,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC104771,rozhodnuti-20_Cdo_2736_2006,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-20_Cdo_2736_2006.txt,20 Cdo 2736/2006,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC106578,rozhodnuti-20_Cdo_164_2012,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-20_Cdo_164_2012.txt,20 Cdo 164/2012,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC106688,rozhodnuti-20_Cdo_1577_2013,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-20_Cdo_1577_2013.txt,20 Cdo 1577/2013,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA049484,0002_2Aps_0400069A_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0002_2Aps_0400069A_prevedeno.txt,2 Aps 2/2004-69,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA049738,0027_2Afs_0300055A_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0027_2Afs_0300055A_prevedeno.txt,2 Afs 27/2003-55,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupC111834,rozhodnuti-11_Tcu_10_2010,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupCoCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,rozhodnuti-11_Tcu_10_2010.txt,11 Tcu 10/2010,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
CzCDC_SupA051640,0046_1As__1400036A_prevedeno,TXT,https://lindat.mff.cuni.cz/repository/xmlui/bitstream/handle/11372/LRT-3052/SupAdmCo.zip,CzCDC,http://hdl.handle.net/11372/LRT-3052,0046_1As__1400036A_prevedeno.txt,1 As 46/2014-36,FALSE,NA,NA,NA,NA,individual,quasiobjective,TRUE,authority,combined,individual,Anonymized by source,NA,bad
Fana_00001,1,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,1,Protikořenová fólie,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00010,10,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,10,"Špatný management státní správy;Správní řízení, Fungování obcí a úřadů",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00014,14,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,14,"Stavba průmyslové haly;Územní a stavební řízení, Správní řízení, Ochrana před hlukem, Spolky a účast veřejnsoti, Fungování obcí a úřadů, Životní prostředí, Územní plánování",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00016,16,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,16,"reklamní stavba umístěná na střeše;Územní a stavební řízení, Správní řízení, Fungování obcí a úřadů, Životní prostředí, Územní plánování",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00017,17,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,17,"Diskuze občanů na zasedání zastupitelstva;Fungování obcí a úřadů, Právo na informace",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00018,18,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,18,povolovací procesy bioplynové stanice;Životní prostředí,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00019,19,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,19,Rušení nočního klidu;Fungování obcí a úřadů,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00023,23,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,23,"veřejné zakázky a střet zájmů;Životní prostředí, Spolky a účast veřejnsoti, Správní řízení, Územní a stavební řízení, Fungování obcí a úřadů, Právo na informace, Korupce a transparentnost",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00024,24,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,24,Předběžné zamezení černé stavbě;Územní a stavební řízení,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00027,27,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,27,znečištění spodních vod;Životní prostředí,TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00028,28,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,28,"integrované povolení;Životní prostředí, Spolky a účast veřejnsoti, Správní řízení, Územní a stavební řízení, Fungování obcí a úřadů",TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00030,30,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,30,Netransparentní postupy starosty,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00031,31,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,31,"ochrana před zápachem z jímky;Správní řízení, Životní prostředí",TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00039,39,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,39,Obrana proti vysušování toků;Životní prostředí,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00042,42,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,42,"parkování na veřejné zeleni;Korupce a transparentnost, Fungování obcí a úřadů, Právo na informace, Správní řízení",TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00044,44,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,44,zrušení zastavitelnosti pozemku;Územní plánování,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00045,45,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,45,územní systémy ekologické stability;Životní prostředí,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00048,48,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,48,"stavba užívaná bez kolaudace;Územní a stavební řízení, Správní řízení, Fungování obcí a úřadů, Životní prostředí, Územní plánování",TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00049,49,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,49,"Městská zeleň;Územní plánování, Územní a stavební řízení, Správní řízení, Spolky a účast veřejnsoti, Fungování obcí a úřadů, Životní prostředí",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00050,50,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,50,"Spolek a možnosti jeho účasti při plánované výstavbě;Spolky a účast veřejnsoti, Životní prostředí, Správní řízení, Ochrana před hlukem",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00053,53,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,53,ochrana vlastnických práv při tvorbě územního plánu;Územní plánování,TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00054,54,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,54,"Pravomoci starosty;Fungování obcí a úřadů, Právo na informace",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00057,57,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,57,"trestní oznámení ve věci konání voleb;Korupce a transparentnost, Právo na informace, Fungování obcí a úřadů, Správní řízení",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00064,64,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,64,Rozhodnutí správního orgánu a žaloba proti němu;Správní řízení,TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00065,65,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,65,"změna dopravního značení;Správní řízení, Spolky a účast veřejnsoti",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00068,68,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,68,"Převod pozemku starosty do vlastnictví obce;Fungování obcí a úřadů, Korupce a transparentnost, Správní řízení",TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00070,70,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,70,přípustnost konání místního referenda;Spolky a účast veřejnsoti,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00073,73,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,73,Změna územního plánu;Územní plánování,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00076,76,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,76,"zveřejňování jmen veřejnosti v zápisech z jednání zastupitelstva obce;Fungování obcí a úřadů, Právo na informace",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00081,81,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,81,Černá skládka;Životní prostředí,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00100,100,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,100,"Ochrana před hlukem ze střelnice;Ochrana před hlukem, Spolky a účast veřejnsoti",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00101,101,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,101,"Holosečná těžba v přírodní rezervaci;Životní prostředí, Spolky a účast veřejnsoti, Správní řízení, Územní a stavební řízení, Fungování obcí a úřadů",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00102,102,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,102,"Prodej obecního pozemku;Fungování obcí a úřadů, Správní řízení, Korupce a transparentnost",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00105,105,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,105,"náklady renovace kanalizačního řadu;Korupce a transparentnost, Právo na informace, Fungování obcí a úřadů, Správní řízení",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00110,110,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,110,ochrana zemědělského půdního fondu;Životní prostředí,TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00115,115,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,115,Vynechání rozpravy při schvalování územního plánu na zasedání zastupitelstva;Územní plánování,TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00116,116,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,116,"Zadávání veřejné zakázky malého rozsahu;Fungování obcí a úřadů, Korupce a transparentnost",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00119,119,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,119,"Účast skupiny jednotlivců na stavebním řízení;Spolky a účast veřejnsoti, Životní prostředí, Správní řízení, Územní a stavební řízení, Ochrana před hlukem, Fungování obcí a úřadů, Územní plánování",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00129,129,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,129,"Povolování staveb v rozporu s územním plánem;Územní a stavební řízení, Správní řízení, Fungování obcí a úřadů, Životní prostředí, Územní plánování",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00133,133,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,133,"Nezákonný postup obce;Fungování obcí a úřadů, Právo na informace",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00142,142,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,142,"obrana proti kolaudačnímu rozhodnutí;Správní řízení, Územní a stavební řízení, Fungování obcí a úřadů, Životní prostředí, Územní plánování",TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00143,143,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,143,"Prach a hluk z hnědouhelného dolu a stavba polygonu;Životní prostředí, Územní a stavební řízení, Správní řízení, Ochrana před hlukem, Spolky a účast veřejnsoti, Fungování obcí a úřadů, Územní plánování",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00148,148,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,148,Závaznost místního referenda;Spolky a účast veřejnsoti,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00149,149,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,149,Zákonnost skládky uvnitř obce;Životní prostředí,TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00152,152,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,152,Proces pořizování územního plánu a obrana proti výstavbě;Územní plánování,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00153,153,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,153,"Veřejná zakázka malého rozsahu;Korupce a transparentnost, Fungování obcí a úřadů, Právo na informace, Správní řízení",TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00154,154,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,154,"Jak postupovat po souhlasném závazném stanovisku EIA;Životní prostředí, Územní a stavební řízení, Správní řízení, Fungování obcí a úřadů, Územní plánování",TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00156,156,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,156,"Používání hasičské sirény během nočního klidu;Ochrana před hlukem, Spolky a účast veřejnsoti",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00158,158,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,158,Kácení stromů v rámci obnovy náměstí;Životní prostředí,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00165,165,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,165,"Organizační změny spolku a právo na informace;Spolky a účast veřejnsoti, Životní prostředí, Správní řízení, Územní a stavební řízení, Právo na informace, Korupce a transparentnost, Fungování obcí a úřadů, Ochrana před hlukem",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00170,170,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,170,"Návoz suti na soukromé pozemky;Územní a stavební řízení, Správní řízení, Fungování obcí a úřadů, Životní prostředí, Územní plánování",TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00175,175,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,175,Nedostatek zveřejnění povinných informací v procesu EIA;Životní prostředí,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00176,176,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,176,"Účast spolku v řízeních;Spolky a účast veřejnsoti, Životní prostředí, Správní řízení, Územní a stavební řízení, Ochrana před hlukem, Fungování obcí a úřadů, Územní plánování",TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
Fana_00181,181,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,181,Návrh na vyhlášení místního referenda;Spolky a účast veřejnsoti,TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00184,184,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,184,"Jednací řád zastupitelstva, petice;Fungování obcí a úřadů, Právo na informace",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00186,186,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,186,"Stavba obchvatu – zjišťovací řízení;Životní prostředí, Územní a stavební řízení, Správní řízení, Fungování obcí a úřadů, Územní plánování",TRUE,high,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,good
Fana_00189,189,TXT,data/FrBo/analyses/TXT,FrBo,FrBo_analyses,189,Obrana proti realizaci stavebního záměru,TRUE,medium,NA,NA,NA,individual,quasiobjective,FALSE,individual,natural person,individual,Anonymized by source,NA,bad
